user_id,first_name,last_name,position,department,location,contract_type,seniority
372,Michelle,Bailly,Legal Counsel,Department Legal,Lyon,Stage,Medium
373,Richard,Perez,Security Engineer,Department IT,Montpellier,CDI,Medium
374,Gabrielle,Fouquet,Product Owner,Department Product,Bordeaux,CDD,Junior
375,Valentine,Ollivier,Sales Manager,Department Sales,Lyon,CDI,Medium
376,Lucas,Gros,Scientist,Department R&D,Toulouse,Stage,Medium
377,Adrien,Lambert,Payroll Specialist,Department HR,Lyon,CDI,Junior
378,Adélaïde,Lenoir,Product Manager,Department Product,Rouen,Interim,Junior
379,Véronique,Lefebvre,Accountant,Department Finance,Montpellier,CDD,Junior
380,Étienne,Guillon,Product Manager,Department Product,Nantes,Stage,Medium
381,Marine,Maillet,Recruiter,Department HR,Toulouse,CDD,Junior
382,Cécile,Schmitt,DBA,Department IT,Toulouse,CDI,Medium
383,Zoé,Leclerc,Facility Manager,Department Facilities,Montpellier,CDD,Medium
384,Capucine,Collin,Financial Analyst,Department Finance,Bordeaux,CDD,Medium
385,Stéphane,Rodriguez,Sales Rep,Department Sales,Nantes,CDD,Junior
386,Agnès,Roger,Architect,Department IT,Strasbourg,Stage,Medium
387,Émile,Morvan,Product Manager,Department Product,Paris,CDI,Junior
388,Colette,Royer,Accountant,Department Finance,Rouen,CDD,Junior
389,Valentine,Besson,Account Manager,Department Sales,Montpellier,Stage,Junior
390,Maggie,Albert,IT Support,Department IT,Paris,Stage,Junior
391,Charlotte,Briand,Sysadmin,Department IT,Lyon,CDD,Junior
392,Denise,Becker,Payroll Manager,Department Finance,Bordeaux,CDD,Junior
393,Édith,Monnier,Architect,Department IT,Rouen,Stage,Junior
394,Jacques,Fleury,Engineer,Department R&D,Paris,Stage,Junior
395,Josette,Chartier,Security Engineer,Department IT,Montpellier,CDI,Senior
396,Patrick,Barbe,Researcher,Department R&D,Marseille,Apprentissage,Junior
397,Bernadette,Bigot,HR Manager,Department HR,Toulouse,CDI,Executive
398,Arthur,Klein,Scientist,Department R&D,Lyon,CDI,Medium
399,Cécile,Marchand,Account Manager,Department Sales,Montpellier,CDI,Junior
400,Élisabeth,Clerc,Security Engineer,Department IT,Lyon,Stage,Medium
401,Grégoire,Mahe,Receptionist,Department Facilities,Rouen,CDI,Lead
402,Alex,Pruvost,HR Manager,Department HR,Marseille,Interim,Medium
403,Jules,David,Product Owner,Department Product,Toulouse,CDI,Medium
404,Benjamin,Ruiz,Financial Analyst,Department Finance,Paris,Interim,Senior
405,Claire,Carre,Architect,Department IT,Nantes,CDI,Medium
406,Susanne,Martin,Engineer,Department R&D,Montpellier,CDI,Medium
407,Corinne,Collet,HR Manager,Department HR,Montpellier,CDI,Junior
408,Alfred,Lefèvre,Scientist,Department R&D,Toulouse,CDI,Medium
409,Astrid,Cousin,Account Manager,Department Sales,Strasbourg,CDI,Junior
410,Nath,Lefèvre,Cleaner,Department Facilities,Toulouse,Stage,Junior
411,Vincent,Lecoq,Account Manager,Department Sales,Strasbourg,Apprentissage,Medium
412,Roger,Baudry,Accountant,Department Finance,Montpellier,Stage,Junior
413,Hortense,Delannoy,Recruiter,Department HR,Marseille,CDI,Medium
414,Gilbert,Guillou,Cleaner,Department Facilities,Bordeaux,Stage,Senior
415,Corinne,Ruiz,Researcher,Department R&D,Paris,CDI,Medium
416,Aimé,Lemaire,Payroll Manager,Department Finance,Toulouse,Apprentissage,Junior
417,Alexandre,Julien,Payroll Manager,Department Finance,Montpellier,CDI,Medium
418,Aimé,Martins,Architect,Department IT,Marseille,CDI,Senior
419,Nath,Texier,HR Manager,Department HR,Strasbourg,CDI,Junior
420,Noël,Descamps,Product Owner,Department Product,Nantes,CDI,Medium
421,Michelle,Guilbert,Sales Manager,Department Sales,Lyon,CDI,Junior
422,Philippine,Brunet,DevOps,Department IT,Lyon,CDI,Junior
423,Émile,Dupuy,DBA,Department IT,Bordeaux,CDI,Medium
424,Roger,Merle,Engineer,Department R&D,Montpellier,CDD,Junior
425,Margot,Benard,DBA,Department IT,Toulouse,Stage,Junior
426,Richard,Marty,Recruiter,Department HR,Marseille,CDI,Medium
427,Valentine,Bailly,Researcher,Department R&D,Nantes,CDD,Medium
428,Jérôme,Martinez,Dev,Department IT,Paris,CDD,Junior
429,Henriette,Royer,Payroll Specialist,Department HR,Lyon,CDD,Junior
430,Martine,Gimenez,Financial Analyst,Department Finance,Bordeaux,Apprentissage,Junior
431,Chantal,Guérin,DevOps,Department IT,Toulouse,CDD,Junior
432,Susan,Lelièvre,Legal Counsel,Department Legal,Strasbourg,Stage,Junior
433,François,Lacroix,Sales Rep,Department Sales,Lyon,CDD,Medium
434,Lucy,Dos Santos,Security Guard,Department Facilities,Paris,Stage,Medium
435,Laurent,Prévost,Recruiter,Department HR,Rouen,CDD,Junior
436,Julien,Marchand,Accountant,Department Finance,Paris,Stage,Medium
437,Claire,Monnier,DBA,Department IT,Montpellier,CDI,Junior
438,Susanne,Vallet,Security Guard,Department Facilities,Rouen,Apprentissage,Junior
439,Odette,Benard,Payroll Specialist,Department HR,Strasbourg,CDI,Senior
440,Noémi,Dupuis,Cleaner,Department Facilities,Strasbourg,CDD,Junior
441,Adélaïde,Morel,Payroll Manager,Department Finance,Toulouse,CDI,Junior
442,Michel,Allard,HR Manager,Department HR,Paris,Apprentissage,Senior
443,Aurore,Léger,Accountant,Department Finance,Marseille,CDD,Medium
444,Julie,Klein,Financial Analyst,Department Finance,Montpellier,CDI,Medium
445,Inès,Fournier,Security Guard,Department Facilities,Marseille,CDI,Junior
446,Lucy,Delorme,Business Analyst,Department Product,Nantes,CDD,Junior
447,Alex,Becker,Sales Rep,Department Sales,Toulouse,CDI,Junior
448,Sophie,Delmas,Business Analyst,Department Product,Lyon,CDI,Junior
449,David,Neveu,Financial Analyst,Department Finance,Bordeaux,CDD,Junior
450,Virginie,De Sousa,Account Manager,Department Sales,Nantes,CDI,Medium
451,Alice,Robert,Sales Manager,Department Sales,Nantes,CDI,Junior
452,Anouk,Brun,Receptionist,Department Facilities,Marseille,CDI,Junior
453,Adrienne,Lemonnier,Scientist,Department R&D,Marseille,Stage,Junior
454,Denis,Weber,Product Owner,Department Product,Strasbourg,Stage,Junior
455,Inès,Jacquet,Dev,Department IT,Toulouse,CDI,Medium
456,Stéphane,Charpentier,Dev,Department IT,Nantes,CDI,Junior
457,Dominique,Chartier,DevOps,Department IT,Toulouse,CDI,Medium
458,Corinne,Huet,Dev,Department IT,Paris,CDI,Junior
459,Christelle,Didier,Accountant,Department Finance,Nantes,CDI,Lead
460,Laetitia,Rodrigues,Sysadmin,Department IT,Montpellier,CDI,Junior
461,Christelle,Hardy,Product Owner,Department Product,Strasbourg,CDI,Junior
462,Valentine,Alexandre,Accountant,Department Finance,Rouen,CDD,Junior
463,Nath,Lucas,DBA,Department IT,Rouen,Interim,Lead
464,Laure,Perrier,Dev,Department IT,Bordeaux,Apprentissage,Medium
465,Jeanne,Fernandez,Recruiter,Department HR,Toulouse,CDD,Junior
466,Clémence,Hamel,Security Engineer,Department IT,Marseille,Stage,Junior
467,Anne,Legendre,Accountant,Department Finance,Bordeaux,Interim,Medium
468,Édith,Giraud,Sales Manager,Department Sales,Rouen,Stage,Junior
469,Eugène,François,Sysadmin,Department IT,Montpellier,CDI,Medium
470,Virginie,Techer,Sales Rep,Department Sales,Paris,Interim,Junior
471,Aurélie,Gilles,Sales Rep,Department Sales,Marseille,CDI,Medium
472,Alix,Georges,DBA,Department IT,Bordeaux,Interim,Lead
473,Jeanne,Morin,Architect,Department IT,Marseille,CDI,Senior
474,Hélène,Lelièvre,Product Owner,Department Product,Rouen,CDI,Senior
475,Denise,Vasseur,Payroll Manager,Department Finance,Toulouse,CDD,Medium
476,Amélie,Fleury,Sales Rep,Department Sales,Montpellier,CDI,Medium
477,Bernard,Lelièvre,Financial Analyst,Department Finance,Nantes,CDI,Junior
478,Martine,De Sousa,Recruiter,Department HR,Montpellier,Stage,Medium
479,Marcel,Louis,Recruiter,Department HR,Marseille,CDI,Senior
480,Julien,Alves,Architect,Department IT,Toulouse,CDI,Junior
481,Françoise,Rodriguez,Payroll Manager,Department Finance,Montpellier,CDI,Junior
482,Susan,Gallet,Researcher,Department R&D,Bordeaux,CDI,Junior
483,Franck,Vasseur,Architect,Department IT,Nantes,Stage,Junior
484,Antoinette,Boucher,Sales Manager,Department Sales,Paris,CDI,Senior
485,Alfred,Brunel,IT Support,Department IT,Lyon,Interim,Junior
486,Claire,Boulay,Dev,Department IT,Marseille,CDI,Executive
487,Alexandre,Bailly,Sysadmin,Department IT,Montpellier,Apprentissage,Medium
488,Vincent,Meunier,Receptionist,Department Facilities,Toulouse,CDI,Senior
489,Colette,Boyer,Architect,Department IT,Paris,CDI,Medium
490,Éléonore,Lefèvre,DBA,Department IT,Lyon,Stage,Junior
491,Augustin,Leduc,Sales Rep,Department Sales,Toulouse,CDD,Junior
492,Dorothée,Dupont,Engineer,Department R&D,Paris,Interim,Junior
493,Adrienne,Thibault,Sales Rep,Department Sales,Nantes,CDI,Senior
494,Alexandrie,Marty,Engineer,Department R&D,Toulouse,CDI,Junior
495,Luc,Auger,IT Support,Department IT,Montpellier,Stage,Junior
496,Margaud,Rey,Sysadmin,Department IT,Montpellier,CDI,Junior
497,Gabriel,Dupont,Security Engineer,Department IT,Marseille,CDI,Junior
498,Benjamin,Leleu,Security Guard,Department Facilities,Lyon,CDD,Junior
499,Christelle,Auger,Product Owner,Department Product,Bordeaux,CDI,Junior
500,Timothée,Bruneau,Architect,Department IT,Lyon,CDD,Medium
501,Théodore,Blot,DBA,Department IT,Rouen,Stage,Lead
502,Patrick,Pineau,Scientist,Department R&D,Strasbourg,CDI,Medium
503,Maggie,Maurice,Payroll Specialist,Department HR,Rouen,CDI,Junior
504,Gabriel,Camus,Sysadmin,Department IT,Lyon,CDI,Senior
505,Gérard,Sauvage,HR Manager,Department HR,Bordeaux,CDD,Medium
506,Suzanne,Barre,Intern,Department Intern,Nantes,CDI,Medium
507,Arnaude,Bourdon,HR Manager,Department HR,Paris,Stage,Senior
508,Philippe,Cousin,Cleaner,Department Facilities,Montpellier,CDI,Senior
509,Émilie,Fournier,Product Manager,Department Product,Nantes,CDI,Junior
510,Gabrielle,Pereira,Researcher,Department R&D,Strasbourg,Apprentissage,Junior
511,Susan,Berger,Sales Manager,Department Sales,Nantes,CDD,Junior
512,Benoît,Leconte,Legal Counsel,Department Legal,Bordeaux,CDD,Junior
513,Benjamin,Gallet,Dev,Department IT,Paris,CDI,Junior
514,Guillaume,Laroche,Receptionist,Department Facilities,Paris,CDI,Medium
515,Raymond,Michaud,Scientist,Department R&D,Strasbourg,Stage,Senior
516,Louis,De Sousa,Product Manager,Department Product,Strasbourg,CDI,Junior
517,Sabine,Philippe,Sales Manager,Department Sales,Nantes,Stage,Senior
518,Grégoire,Pinto,Product Manager,Department Product,Toulouse,CDI,Senior
519,Gérard,Guibert,Accountant,Department Finance,Toulouse,CDI,Junior
520,Stéphane,Ribeiro,Legal Counsel,Department Legal,Montpellier,Stage,Lead
521,Margaux,Besson,Sales Rep,Department Sales,Nantes,Stage,Medium
522,Nathalie,Brunet,Product Owner,Department Product,Strasbourg,CDI,Medium
523,Margaud,Bruneau,IT Support,Department IT,Marseille,Stage,Junior
524,Suzanne,Godard,IT Support,Department IT,Paris,Apprentissage,Senior
525,Stéphanie,Jean,Accountant,Department Finance,Paris,CDI,Junior
526,Jacqueline,Raymond,Engineer,Department R&D,Lyon,CDD,Junior
527,Audrey,Georges,Facility Manager,Department Facilities,Strasbourg,Stage,Junior
528,Pénélope,Joubert,Legal Counsel,Department Legal,Nantes,CDD,Lead
529,Jules,Germain,Engineer,Department R&D,Strasbourg,CDI,Junior
530,Océane,Labbé,DBA,Department IT,Toulouse,CDI,Medium
531,Jérôme,Bertrand,Sales Manager,Department Sales,Paris,CDI,Medium
532,Claudine,Perrot,Legal Counsel,Department Legal,Montpellier,CDI,Junior
533,Antoinette,Michel,Receptionist,Department Facilities,Toulouse,Stage,Medium
534,Vincent,Morin,Cleaner,Department Facilities,Lyon,CDI,Junior
535,Christophe,Dupuy,Product Manager,Department Product,Marseille,CDI,Junior
536,Amélie,Lacroix,DevOps,Department IT,Strasbourg,CDI,Junior
537,Denis,Denis,Sales Manager,Department Sales,Rouen,Apprentissage,Lead
538,Tristan,Meunier,Payroll Specialist,Department HR,Bordeaux,Stage,Junior
539,Josette,Boulanger,Sales Rep,Department Sales,Montpellier,CDI,Junior
540,Julie,Roussel,Security Engineer,Department IT,Lyon,CDI,Medium
541,Brigitte,Munoz,Business Analyst,Department Product,Rouen,CDI,Junior
542,Renée,Gautier,DBA,Department IT,Paris,CDI,Medium
543,Marguerite,Boulanger,Facility Manager,Department Facilities,Paris,CDI,Junior
544,Zoé,Delattre,Recruiter,Department HR,Bordeaux,CDI,Junior
545,Valentine,Loiseau,IT Support,Department IT,Marseille,Interim,Junior
546,Agnès,Louis,Architect,Department IT,Montpellier,CDI,Senior
547,Timothée,Lejeune,HR Manager,Department HR,Rouen,CDI,Junior
548,Caroline,Leclercq,Accountant,Department Finance,Nantes,CDI,Junior
549,Thomas,Roche,Payroll Manager,Department Finance,Lyon,Stage,Medium
550,Guy,Regnier,IT Support,Department IT,Toulouse,CDI,Junior
551,Guillaume,Gallet,Receptionist,Department Facilities,Lyon,CDD,Senior
552,Victor,Mallet,Engineer,Department R&D,Montpellier,Interim,Medium
553,Jules,Carre,Business Analyst,Department Product,Lyon,CDI,Junior
554,Odette,Benard,Product Owner,Department Product,Paris,CDD,Senior
555,Eugène,Riou,Scientist,Department R&D,Nantes,CDI,Medium
556,Margot,Colas,IT Support,Department IT,Nantes,Interim,Senior
557,Thierry,Chauvet,Architect,Department IT,Montpellier,CDI,Medium
558,David,Dumas,Security Engineer,Department IT,Nantes,Stage,Junior
559,Jean,Regnier,Product Owner,Department Product,Toulouse,CDI,Medium
560,Maurice,Tessier,Cleaner,Department Facilities,Marseille,CDD,Senior
561,Olivie,Dupré,Sysadmin,Department IT,Rouen,Stage,Junior
562,Anastasie,Albert,IT Support,Department IT,Toulouse,Apprentissage,Medium
563,Alix,Chevallier,DevOps,Department IT,Marseille,Apprentissage,Senior
564,Gilbert,Gérard,Product Manager,Department Product,Marseille,CDI,Junior
565,Franck,Blin,Security Guard,Department Facilities,Paris,CDI,Junior
566,Agnès,Lelièvre,Security Guard,Department Facilities,Montpellier,CDI,Senior
567,Timothée,Jacquet,Payroll Specialist,Department HR,Lyon,CDI,Junior
568,Anouk,Baudry,HR Manager,Department HR,Strasbourg,CDI,Senior
569,Léon,Moreau,Recruiter,Department HR,Marseille,Stage,Senior
570,Laetitia,Daniel,Account Manager,Department Sales,Lyon,CDI,Lead
571,Marine,Neveu,Payroll Manager,Department Finance,Strasbourg,CDI,Junior
572,Roland,Millet,Sales Rep,Department Sales,Lyon,CDI,Senior
573,Lucie,Colas,Financial Analyst,Department Finance,Bordeaux,Stage,Senior
574,Jacques,Charpentier,Engineer,Department R&D,Rouen,Stage,Junior
575,Caroline,Gillet,Sales Manager,Department Sales,Montpellier,CDI,Senior
576,Adrienne,Reynaud,Product Manager,Department Product,Paris,CDI,Senior
577,Christine,Lemoine,Security Engineer,Department IT,Paris,CDI,Junior
578,Françoise,Martel,Business Analyst,Department Product,Lyon,CDI,Senior
579,Luce,Laine,Facility Manager,Department Facilities,Toulouse,CDD,Junior
580,Michèle,Perrier,Facility Manager,Department Facilities,Bordeaux,CDI,Senior
581,Simone,Bailly,Cleaner,Department Facilities,Strasbourg,CDI,Senior
582,Lucas,Courtois,HR Manager,Department HR,Toulouse,CDI,Junior
583,Hélène,Bertrand,IT Support,Department IT,Lyon,Apprentissage,Medium
584,Marguerite,Colin,Account Manager,Department Sales,Marseille,CDD,Medium
585,Valentine,Brunel,Product Manager,Department Product,Paris,CDI,Junior
586,Jules,Maillard,IT Support,Department IT,Paris,CDI,Medium
587,Renée,Descamps,Business Analyst,Department Product,Marseille,CDI,Junior
588,Michel,Munoz,Payroll Specialist,Department HR,Marseille,CDI,Junior
589,Éric,Petit,Receptionist,Department Facilities,Montpellier,CDD,Junior
590,Bernard,Peron,Intern,Department Intern,Strasbourg,CDD,Medium
591,Jeannine,Gaillard,HR Manager,Department HR,Toulouse,CDI,Junior
592,Théophile,Thierry,HR Manager,Department HR,Strasbourg,Apprentissage,Junior
593,Cécile,Mendès,Sales Manager,Department Sales,Marseille,CDI,Medium
594,Valentine,Hardy,DBA,Department IT,Paris,Stage,Senior
595,Honoré,Martinez,Security Guard,Department Facilities,Strasbourg,CDD,Medium
596,Renée,Lacombe,Sales Rep,Department Sales,Marseille,CDI,Junior
597,Jean,Bonnet,Accountant,Department Finance,Paris,CDD,Executive
598,Julie,Roger,Engineer,Department R&D,Strasbourg,Stage,Junior
599,Alphonse,Goncalves,Receptionist,Department Facilities,Bordeaux,Apprentissage,Medium
600,Charlotte,Godard,Facility Manager,Department Facilities,Nantes,Stage,Senior
601,Auguste,Langlois,IT Support,Department IT,Toulouse,CDI,Medium
602,Adrienne,Pinto,Sales Manager,Department Sales,Rouen,Stage,Junior
603,Alexandrie,Roy,Account Manager,Department Sales,Strasbourg,CDD,Junior
604,Colette,Leconte,DBA,Department IT,Marseille,CDI,Senior
605,Guy,Bourdon,Accountant,Department Finance,Marseille,CDI,Junior
606,Maurice,Clerc,Dev,Department IT,Toulouse,CDI,Junior
607,Pauline,Prévost,Architect,Department IT,Montpellier,CDD,Junior
608,Stéphanie,Roche,Product Manager,Department Product,Nantes,CDI,Junior
609,Zacharie,Thierry,Financial Analyst,Department Finance,Bordeaux,CDI,Senior
610,Louise,Julien,IT Support,Department IT,Toulouse,CDI,Medium
611,Marcelle,Peltier,IT Support,Department IT,Paris,CDI,Junior
612,Frédérique,Paris,Researcher,Department R&D,Nantes,CDD,Junior
613,Valentine,Chevallier,Scientist,Department R&D,Toulouse,CDI,Junior
614,Colette,Brunel,Financial Analyst,Department Finance,Montpellier,Interim,Junior
615,Gabriel,Ferreira,Dev,Department IT,Lyon,Stage,Lead
616,Juliette,Arnaud,Product Owner,Department Product,Rouen,CDI,Medium
617,Élisabeth,Collin,Sales Rep,Department Sales,Lyon,CDI,Senior
618,Thibaut,Paul,Recruiter,Department HR,Toulouse,CDI,Medium
619,Isaac,Antoine,IT Support,Department IT,Paris,CDI,Junior
620,Martine,Rey,Sales Manager,Department Sales,Rouen,CDI,Senior
621,Alain,Lopez,Intern,Department Intern,Strasbourg,Interim,Junior
622,René,Schmitt,Researcher,Department R&D,Nantes,Apprentissage,Senior
623,Odette,Hamel,Accountant,Department Finance,Lyon,CDI,Lead
624,Valérie,Coulon,Security Engineer,Department IT,Paris,CDD,Junior
625,Philippe,Poirier,Payroll Specialist,Department HR,Paris,CDI,Medium
626,André,Guillot,Scientist,Department R&D,Paris,CDD,Junior
627,Océane,Petit,DevOps,Department IT,Paris,CDI,Junior
628,Marthe,Henry,Payroll Manager,Department Finance,Toulouse,CDD,Junior
629,Christiane,Gimenez,IT Support,Department IT,Paris,CDI,Medium
630,Pénélope,Tanguy,Account Manager,Department Sales,Marseille,CDD,Medium
631,Denis,Bazin,Financial Analyst,Department Finance,Toulouse,CDD,Medium
632,Charles,Lefèvre,HR Manager,Department HR,Toulouse,CDI,Medium
633,Louise,Valette,Scientist,Department R&D,Rouen,Interim,Junior
634,Honoré,Lombard,Financial Analyst,Department Finance,Nantes,CDI,Junior
635,Aimé,Leroy,Security Engineer,Department IT,Bordeaux,CDI,Junior
636,Océane,Masson,Account Manager,Department Sales,Toulouse,Stage,Medium
637,Marcelle,Arnaud,IT Support,Department IT,Toulouse,Stage,Junior
638,Marc,Rémy,Sales Manager,Department Sales,Marseille,CDD,Junior
639,Xavier,Benard,Legal Counsel,Department Legal,Marseille,CDI,Junior
640,Margaux,Legendre,IT Support,Department IT,Paris,Apprentissage,Junior
641,Aurore,Masse,Account Manager,Department Sales,Montpellier,Stage,Junior
642,Alexandre,Brunet,Researcher,Department R&D,Paris,CDI,Junior
643,Agathe,Renard,Sales Rep,Department Sales,Strasbourg,CDI,Junior
644,Céline,Schneider,Security Guard,Department Facilities,Toulouse,CDI,Junior
645,Paulette,Lopes,Architect,Department IT,Montpellier,Interim,Junior
646,Antoinette,Brunet,Accountant,Department Finance,Bordeaux,Stage,Medium
647,Océane,Rolland,Scientist,Department R&D,Toulouse,CDI,Medium
648,Martine,Blin,Legal Counsel,Department Legal,Nantes,CDI,Senior
649,Gilles,Joly,Facility Manager,Department Facilities,Bordeaux,CDI,Junior
650,Hugues,Leleu,Payroll Specialist,Department HR,Paris,Apprentissage,Senior
651,Gilbert,Mary,Sales Manager,Department Sales,Nantes,CDI,Junior
652,Jules,Joseph,Product Owner,Department Product,Bordeaux,CDI,Junior
